32	34	34	34	34	34	35	38	38	34	30	31	33	31	29	28	26	26	26	25	24	25	26	30	33	38	36	34	31	29	27	24	26	27	28	26	26	24	23	22	21	22	24	26	26	25	22	22	24	26	26	30	29	28	27	28	32	26	23	22	19	13	11	11	16	22	25	25	22	17	16	15	13	16	19	19	18	19	19	20	20	20	18	19	21	21	21	23	21	16	13	14	16	18	23	27	30	29	26	23
36	35	34	34	33	32	35	36	34	31	30	30	32	29	28	27	26	27	27	26	25	25	27	30	31	34	34	32	31	28	25	25	26	27	27	26	26	26	24	23	22	21	25	28	29	27	23	22	20	21	26	33	35	29	27	23	25	19	20	19	13	10	9	14	21	25	27	26	23	19	16	13	14	16	17	18	19	20	19	20	22	22	21	22	22	21	22	22	20	15	15	19	20	21	25	28	31	29	23	16
40	38	36	34	34	33	34	33	33	31	28	28	27	27	27	27	28	29	28	27	26	26	26	29	31	32	32	32	31	29	28	28	28	28	28	27	26	25	24	23	21	22	24	28	29	28	24	22	20	20	24	30	33	28	24	25	27	26	25	23	15	8	11	19	25	28	31	32	28	25	22	20	21	22	24	23	24	23	20	20	21	22	22	23	23	21	19	21	21	21	21	24	23	23	24	25	25	24	16	10
40	38	36	36	34	33	34	35	35	33	28	25	27	27	27	28	30	30	30	29	28	26	26	28	30	31	32	33	32	30	29	30	30	29	29	30	28	26	25	24	23	22	22	24	26	26	27	26	21	20	20	23	25	24	24	29	33	32	29	24	17	13	15	22	27	30	34	35	33	29	26	23	24	23	23	22	24	26	23	21	22	21	22	23	21	19	18	20	20	20	20	24	24	21	22	24	25	21	15	11
35	36	35	34	35	35	36	35	35	33	32	29	29	29	29	29	30	31	29	28	28	27	27	28	31	33	32	31	29	28	28	28	29	30	32	33	31	29	29	29	28	26	23	24	24	28	32	33	28	22	19	22	24	26	28	31	33	32	27	20	18	17	20	26	30	31	34	34	30	27	25	26	27	22	23	25	26	27	24	22	21	22	23	21	18	16	15	15	15	17	20	20	19	16	16	23	24	20	16	13
36	35	35	36	36	37	36	34	33	33	33	33	33	31	30	30	29	29	28	27	27	28	28	31	34	34	32	31	27	25	25	27	29	30	33	34	32	31	32	36	36	34	29	27	27	32	37	38	34	29	26	30	35	36	35	34	32	33	30	25	21	22	26	29	31	32	32	29	26	25	27	33	31	24	23	26	28	27	23	21	22	24	23	19	17	16	14	13	13	15	19	19	16	15	15	19	21	19	15	13
36	36	36	35	36	36	34	32	32	34	36	37	36	34	32	30	30	28	27	27	28	28	29	32	34	35	35	32	28	26	26	27	28	29	33	34	32	32	34	38	39	37	34	34	35	39	43	46	42	36	36	43	49	50	44	38	35	38	38	34	28	26	27	29	29	28	27	26	26	27	31	37	37	31	25	24	27	27	23	24	26	29	30	24	18	15	14	13	15	14	18	16	13	11	13	17	26	29	21	14
39	39	37	35	34	34	33	32	32	34	36	40	39	36	33	31	30	29	28	26	28	28	30	33	37	41	41	37	32	29	28	28	29	31	34	36	35	33	33	36	37	36	38	40	43	48	55	55	51	46	47	55	62	61	51	40	36	38	42	41	34	30	30	28	27	28	28	28	29	29	31	37	39	35	27	25	24	24	26	25	25	27	27	22	18	15	15	17	18	12	9	7	7	9	12	19	29	31	20	13
40	40	39	35	34	34	32	32	32	34	38	39	39	36	33	32	30	28	28	28	28	30	33	38	44	49	50	49	44	39	34	34	34	35	35	36	34	32	31	30	29	34	40	46	51	59	66	67	61	54	55	62	68	65	51	38	33	36	41	41	38	33	29	27	27	25	27	27	30	31	32	35	38	35	30	27	24	21	21	19	19	21	21	19	18	18	17	18	14	7	2	2	5	10	15	21	24	21	13	12
40	40	38	35	35	35	34	32	33	34	36	38	37	35	33	31	30	30	29	31	33	34	37	44	51	56	57	57	56	50	42	37	36	37	37	36	34	31	29	28	30	35	42	47	55	64	72	72	66	61	58	62	65	59	47	35	33	35	38	38	35	31	27	26	26	24	22	22	25	26	26	30	33	33	30	25	19	17	16	16	16	16	18	18	20	20	20	16	11	6	1	2	6	11	14	15	14	12	14	15
37	38	38	37	38	38	35	34	34	34	36	36	35	34	34	32	30	31	33	35	39	41	44	49	54	58	59	61	62	57	47	38	37	40	37	34	33	31	30	29	30	34	40	44	51	63	72	72	66	60	56	57	57	51	42	38	36	35	35	34	31	28	26	25	24	24	21	21	21	22	21	25	30	27	25	19	16	16	17	17	18	16	21	21	20	20	19	17	12	7	4	5	10	13	13	12	20	24	20	19
36	36	36	37	38	38	38	35	34	36	36	36	36	36	36	35	34	33	35	39	45	47	49	53	55	56	55	57	61	60	50	40	39	40	39	35	32	30	30	29	30	31	33	35	42	55	64	63	58	51	48	48	50	46	42	37	34	33	32	29	29	27	26	25	24	24	22	22	22	21	19	19	23	20	17	16	18	21	23	23	19	14	21	20	20	20	18	18	17	13	11	11	14	14	13	16	22	25	24	21
34	35	36	37	38	38	38	36	35	37	38	38	39	40	40	39	37	36	39	44	51	54	54	54	55	53	51	53	57	59	51	45	44	44	41	37	33	30	29	29	30	30	30	32	35	41	48	48	42	38	37	37	41	41	39	35	31	29	28	28	28	26	26	25	24	25	25	26	26	24	20	16	20	18	16	20	24	28	26	26	25	23	22	18	19	20	20	22	21	18	17	17	17	17	18	18	19	24	25	22
34	34	34	34	35	37	37	35	36	36	38	40	43	44	44	42	40	37	40	47	54	58	55	54	52	49	46	50	57	60	52	48	48	48	45	40	34	28	29	29	32	32	32	32	34	37	38	39	35	33	32	34	35	36	35	31	29	26	26	26	26	26	26	26	26	28	30	32	33	30	24	22	27	26	24	26	28	28	26	27	28	26	24	20	22	22	22	24	22	20	19	17	16	19	25	26	22	24	24	17
32	34	34	34	34	34	34	34	36	36	40	42	45	47	47	45	40	37	38	44	51	56	55	52	50	48	44	51	59	60	56	52	50	51	50	47	41	37	34	33	34	35	37	36	33	32	32	33	30	28	30	34	34	34	33	30	26	22	22	24	27	29	29	29	28	29	31	36	37	33	29	27	32	35	32	26	26	24	24	24	27	28	28	27	28	27	25	24	22	20	19	17	20	25	32	35	31	28	27	22
30	32	34	35	35	35	34	34	35	37	40	44	46	49	49	47	41	36	35	40	45	52	54	50	47	44	45	53	59	59	53	47	46	47	49	50	48	45	41	38	38	40	42	41	35	31	28	27	28	28	29	31	32	32	31	28	23	21	22	26	31	32	31	30	29	30	34	37	35	32	29	27	32	34	30	25	24	22	23	26	29	30	32	30	30	28	26	25	22	21	21	22	26	30	38	43	43	42	39	33
32	36	39	39	38	36	36	36	37	39	42	45	50	52	53	52	47	39	35	37	44	49	52	48	44	39	40	46	53	52	45	37	33	37	41	44	44	43	41	42	42	42	43	41	35	31	28	28	29	31	30	28	28	28	27	25	21	19	22	28	37	40	40	33	29	30	31	32	28	27	28	30	29	31	29	26	26	22	24	29	36	36	36	32	30	26	25	25	24	26	26	29	31	35	44	51	52	50	46	41
38	45	48	47	44	40	38	37	39	39	41	44	50	55	57	57	53	46	40	37	40	46	49	46	39	34	33	36	38	37	33	29	28	29	31	33	35	37	39	41	42	41	40	38	33	29	26	27	28	28	28	27	27	26	25	22	18	17	19	25	31	40	43	38	29	26	27	27	26	26	29	31	32	30	27	26	26	24	27	34	38	39	36	31	28	27	25	22	26	32	35	36	36	39	46	51	53	53	52	47
47	58	63	55	48	42	38	38	37	36	37	41	49	54	59	61	57	50	44	40	40	43	45	41	34	29	29	28	28	28	27	25	23	24	26	29	30	34	37	41	43	40	37	34	30	28	26	25	25	26	28	31	31	27	24	19	17	17	16	19	24	35	42	39	29	26	28	30	32	34	34	35	37	32	26	27	30	31	34	37	38	33	30	28	27	27	28	32	36	38	38	40	40	42	46	49	50	51	51	46
51	67	76	60	50	41	38	36	36	34	30	37	45	52	57	60	57	51	45	42	41	41	41	35	31	28	26	26	26	26	26	24	22	22	23	24	29	32	36	40	42	38	36	34	31	27	24	24	26	26	31	35	37	30	24	19	16	16	15	17	22	31	36	35	30	28	30	33	37	41	42	42	40	37	33	34	36	36	35	34	32	28	30	30	29	31	32	37	39	39	37	39	42	43	42	44	44	45	47	46
49	56	59	51	44	38	35	35	36	38	37	40	44	47	52	53	52	49	46	43	41	39	37	31	28	26	26	27	26	26	24	22	20	20	20	22	26	32	37	41	41	38	36	34	32	30	29	31	30	29	30	31	31	28	25	21	20	18	17	20	24	29	31	32	32	32	32	33	38	43	46	46	43	41	41	40	39	37	34	33	31	32	39	41	41	42	42	41	38	36	35	37	40	41	39	38	37	37	42	43
43	46	46	42	38	33	34	34	37	39	41	39	40	41	44	48	48	46	45	42	39	36	32	28	27	26	26	26	26	26	24	20	20	19	18	20	25	31	40	42	41	38	35	33	36	36	36	38	37	30	27	27	26	26	25	23	20	21	24	27	31	32	32	32	32	32	31	29	37	42	44	44	44	41	40	40	40	36	35	34	36	40	46	48	48	50	50	45	40	34	33	35	39	40	38	37	38	40	47	50
41	40	39	36	34	32	32	32	35	37	39	37	34	31	35	40	43	43	41	38	34	32	30	27	26	27	27	27	25	25	24	22	21	19	19	22	25	31	37	40	38	36	35	37	39	41	40	40	39	33	29	27	25	26	25	24	24	26	30	35	38	37	34	33	34	37	39	40	40	38	40	39	37	38	40	38	35	36	36	36	39	44	49	50	50	53	55	48	40	36	36	38	41	43	43	42	46	50	56	56
41	38	36	34	33	32	31	32	33	35	35	33	29	28	31	36	38	39	37	34	32	31	29	27	29	29	30	30	28	28	26	22	20	20	21	22	25	29	33	34	34	34	36	40	42	41	40	38	36	32	29	29	28	28	27	27	30	32	35	40	41	40	38	40	43	44	44	42	40	38	38	37	35	35	36	35	33	34	35	37	39	43	46	47	46	49	50	46	40	39	42	44	44	44	46	49	53	56	58	57
42	40	35	33	32	30	30	32	32	34	33	30	28	27	27	32	33	34	32	32	31	30	29	32	35	37	37	35	34	31	29	24	22	21	23	25	27	29	30	32	32	35	40	45	45	41	38	33	34	33	32	33	35	35	33	33	36	38	41	43	44	45	45	46	48	46	42	38	37	38	38	36	34	32	32	34	34	34	35	37	40	42	44	44	45	47	48	45	43	44	46	47	44	41	43	49	54	56	54	53
41	37	34	32	31	30	30	31	33	34	31	28	25	23	25	29	31	32	32	32	32	31	34	38	44	48	44	39	37	34	30	26	24	24	27	30	31	31	30	31	36	41	48	52	50	46	42	39	37	34	33	37	39	39	37	35	38	41	44	45	46	48	48	48	49	48	42	38	36	37	35	33	32	31	32	33	34	34	36	37	38	40	42	46	49	52	52	48	46	46	47	45	43	41	37	43	49	50	48	45
39	36	32	30	29	29	29	31	33	34	31	27	24	22	23	26	29	31	32	32	32	33	36	42	46	47	44	43	43	38	32	28	27	30	33	33	35	35	34	35	40	48	54	55	51	47	44	43	39	36	35	38	39	40	39	38	40	41	47	49	51	52	51	49	47	45	43	41	41	39	38	35	33	31	31	33	34	34	35	37	38	39	41	46	51	54	53	48	46	47	47	44	39	36	37	38	41	44	44	42
37	34	30	28	27	26	28	29	33	33	30	26	22	21	22	26	31	33	34	34	33	33	36	41	42	41	41	45	46	43	34	30	30	33	36	37	42	43	40	39	42	49	53	52	47	45	44	41	40	37	39	40	41	41	40	40	43	46	50	52	55	56	53	48	42	43	44	44	44	43	41	41	41	40	38	35	34	34	35	37	40	40	40	44	49	53	52	50	49	48	44	40	34	32	35	36	35	41	40	41
37	32	30	28	27	26	27	29	31	31	29	24	22	22	23	28	34	38	37	36	35	36	38	40	40	40	41	45	46	44	38	31	29	31	35	41	46	47	44	42	42	44	45	44	43	45	45	42	41	40	42	43	44	44	43	42	44	47	50	52	54	54	51	45	40	40	42	43	43	42	41	43	44	45	43	39	36	36	37	39	41	43	44	45	46	49	51	50	51	49	44	40	37	37	38	39	38	46	40	37
39	34	30	28	27	26	26	28	29	30	28	26	23	23	27	30	38	44	42	38	36	37	39	40	40	40	42	45	48	49	43	36	30	29	36	45	50	48	45	43	41	40	39	42	46	51	51	47	43	42	44	44	44	44	44	47	47	48	47	46	47	49	50	46	41	40	40	38	37	36	35	38	40	43	43	39	36	37	40	43	44	44	44	44	44	46	46	47	48	47	43	40	40	39	39	42	46	50	38	34
46	39	33	32	30	29	28	28	29	28	28	26	24	24	26	30	37	40	40	38	37	37	39	40	38	39	42	44	48	51	49	41	34	34	41	48	50	48	46	43	40	40	40	44	50	56	56	50	44	44	44	44	45	43	43	49	49	48	45	41	40	41	47	47	43	40	37	35	34	31	33	35	37	40	41	39	39	42	44	46	47	47	46	44	43	42	44	44	44	43	40	39	39	38	38	41	46	44	31	32
54	50	45	42	38	36	32	31	31	29	28	26	25	25	26	29	33	35	36	37	38	38	37	36	35	36	37	41	46	50	49	42	37	38	46	50	51	47	43	40	39	41	44	47	51	54	54	50	44	43	41	39	37	33	34	40	45	46	45	42	40	40	45	46	42	37	36	36	36	36	36	35	36	37	38	40	41	45	47	48	49	48	48	46	43	42	41	40	40	40	39	38	38	37	35	37	42	40	34	31
56	54	54	51	47	42	37	37	37	33	29	28	27	28	30	31	33	35	36	38	38	38	36	33	32	32	34	36	41	44	44	40	36	39	47	52	52	46	41	39	36	42	46	48	50	50	49	47	40	38	34	31	25	18	19	27	37	42	44	44	43	43	43	42	40	38	39	40	43	42	40	37	37	39	40	43	47	49	50	51	51	52	49	46	44	42	42	39	40	40	40	38	37	36	33	34	43	47	39	31
53	54	55	55	52	49	46	45	44	39	33	31	32	33	34	35	35	36	38	39	40	39	37	34	31	30	31	32	35	40	41	38	36	41	47	51	49	45	43	42	43	46	48	48	47	47	46	45	37	29	23	19	11	3	0	11	27	37	43	47	47	46	45	44	42	38	39	43	45	45	42	40	41	42	44	47	52	54	52	50	50	51	48	44	42	42	41	42	43	42	40	40	41	38	36	38	43	46	40	32
